station_id,state,city,station_name,timestamp,at_c,rh_percent,ws_m_s,wd_deg,rf_mm,tot_rf_mm,sr_w_mt2,bp_mmhg,pollutant,value,station,hour,day_of_week,season,time_of_day,value_normalised
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-08-22 00:00:00+00:00,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,0.0,125.00755508040508,930.1757989062027,co,1.23,"Burari Crossing, Delhi - IMD",0,4,summer,night,0.02461476886131679
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-08-22 00:00:00+00:00,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,0.0,125.00755508040508,930.1757989062027,no2,29.95,"Burari Crossing, Delhi - IMD",0,4,summer,night,0.05995314283425779
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-08-22 00:00:00+00:00,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,0.0,125.00755508040508,930.1757989062027,ozone,18.17,"Burari Crossing, Delhi - IMD",0,4,summer,night,0.03653115004727324
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-08-22 00:00:00+00:00,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,0.0,125.00755508040508,930.1757989062027,pm10,76.95,"Burari Crossing, Delhi - IMD",0,4,summer,night,0.07701084998198342
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-08-22 00:00:00+00:00,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,0.0,125.00755508040508,930.1757989062027,pm25,26.88,"Burari Crossing, Delhi - IMD",0,4,summer,night,0.026924117476127014
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-08-22 00:15:00+00:00,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,0.0,125.00755508040508,930.1757989062027,co,1.35,"Burari Crossing, Delhi - IMD",0,4,summer,night,0.027016209725835502
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-08-22 00:15:00+00:00,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,0.0,125.00755508040508,930.1757989062027,no2,25.57,"Burari Crossing, Delhi - IMD",0,4,summer,night,0.051182442579947536
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-08-22 00:15:00+00:00,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,0.0,125.00755508040508,930.1757989062027,ozone,17.82,"Burari Crossing, Delhi - IMD",0,4,summer,night,0.035827080525437024
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-08-22 00:15:00+00:00,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,0.0,125.00755508040508,930.1757989062027,pm25,28.96,"Burari Crossing, Delhi - IMD",0,4,summer,night,0.029008306696459884
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-08-22 00:15:00+00:00,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,0.0,125.00755508040508,930.1757989062027,pm10,66.75,"Burari Crossing, Delhi - IMD",0,4,summer,night,0.06680145734075349
