station_id,state,city,station_name,timestamp,at_c,rh_percent,ws_m_s,wd_deg,rf_mm,tot_rf_mm,sr_w_mt2,bp_mmhg,pollutant,value,station,hour,day_of_week,season,time_of_day,value_normalised
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-08-23 00:00:00+00:00,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,0.0,125.00755508040508,930.1757989062027,co,1.06,"Burari Crossing, Delhi - IMD",0,5,summer,night,0.02121272763658195
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-08-23 00:00:00+00:00,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,0.0,125.00755508040508,930.1757989062027,no2,14.87,"Burari Crossing, Delhi - IMD",0,5,summer,night,0.029756302689280922
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-08-23 00:00:00+00:00,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,0.0,125.00755508040508,930.1757989062027,ozone,23.91,"Burari Crossing, Delhi - IMD",0,5,summer,night,0.048077890205387136
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-08-23 00:00:00+00:00,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,0.0,125.00755508040508,930.1757989062027,pm10,114.07,"Burari Crossing, Delhi - IMD",0,5,summer,night,0.11416503182928292
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-08-23 00:00:00+00:00,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,0.0,125.00755508040508,930.1757989062027,pm25,48.49,"Burari Crossing, Delhi - IMD",0,5,summer,night,0.048577641058527646
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-08-23 00:15:00+00:00,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,0.0,125.00755508040508,930.1757989062027,co,1.13,"Burari Crossing, Delhi - IMD",0,5,summer,night,0.02261356814088453
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-08-23 00:15:00+00:00,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,0.0,125.00755508040508,930.1757989062027,no2,13.74,"Burari Crossing, Delhi - IMD",0,5,summer,night,0.027493542121388097
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-08-23 00:15:00+00:00,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,0.0,125.00755508040508,930.1757989062027,ozone,21.34,"Burari Crossing, Delhi - IMD",0,5,summer,night,0.04290800828790408
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-08-23 00:15:00+00:00,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,0.0,125.00755508040508,930.1757989062027,pm10,122.72,"Burari Crossing, Delhi - IMD",0,5,summer,night,0.12282299715738479
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-08-23 00:15:00+00:00,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,0.0,125.00755508040508,930.1757989062027,pm25,50.24,"Burari Crossing, Delhi - IMD",0,5,summer,night,0.050331165642942315
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-08-23 00:30:00+00:00,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,0.0,125.00755508040508,930.1757989062027,co,1.11,"Burari Crossing, Delhi - IMD",0,5,summer,night,0.022213327996798083
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-08-23 00:30:00+00:00,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,0.0,125.00755508040508,930.1757989062027,no2,15.68,"Burari Crossing, Delhi - IMD",0,5,summer,night,0.03137828150343419
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-08-23 00:30:00+00:00,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,0.0,125.00755508040508,930.1757989062027,pm10,123.48,"Burari Crossing, Delhi - IMD",0,5,summer,night,0.12358369700124114
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-08-23 00:30:00+00:00,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,0.0,125.00755508040508,930.1757989062027,pm25,48.87,"Burari Crossing, Delhi - IMD",0,5,summer,night,0.04895840639685768
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-08-23 00:30:00+00:00,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,0.0,125.00755508040508,930.1757989062027,ozone,20.48,"Burari Crossing, Delhi - IMD",0,5,summer,night,0.04117800889139225
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-08-23 00:45:00+00:00,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,0.0,125.00755508040508,930.1757989062027,pm25,50.63,"Burari Crossing, Delhi - IMD",0,5,summer,night,0.05072195112175473
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-08-23 00:45:00+00:00,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,0.0,125.00755508040508,930.1757989062027,pm10,114.26,"Burari Crossing, Delhi - IMD",0,5,summer,night,0.11435520679024702
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-08-23 00:45:00+00:00,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,0.0,125.00755508040508,930.1757989062027,ozone,19.4,"Burari Crossing, Delhi - IMD",0,5,summer,night,0.03900545150972621
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-08-23 00:45:00+00:00,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,0.0,125.00755508040508,930.1757989062027,no2,15.32,"Burari Crossing, Delhi - IMD",0,5,summer,night,0.030657402030477184
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-08-23 00:45:00+00:00,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,0.0,125.00755508040508,930.1757989062027,co,0.89,"Burari Crossing, Delhi - IMD",0,5,summer,night,0.017810686411847108
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-08-23 01:00:00+00:00,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,0.0,125.00755508040508,930.1757989062027,pm25,46.83,"Burari Crossing, Delhi - IMD",1,5,summer,night,0.04691429773845429
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-08-23 01:00:00+00:00,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,0.0,125.00755508040508,930.1757989062027,co,0.68,"Burari Crossing, Delhi - IMD",1,5,summer,night,0.013608164898939365
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-08-23 01:00:00+00:00,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,0.0,125.00755508040508,930.1757989062027,no2,17.67,"Burari Crossing, Delhi - IMD",1,5,summer,night,0.035363143034502095
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-08-23 01:00:00+00:00,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,0.0,125.00755508040508,930.1757989062027,ozone,20.68,"Burari Crossing, Delhi - IMD",1,5,summer,night,0.04158033433244151
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-08-23 01:00:00+00:00,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,0.0,125.00755508040508,930.1757989062027,pm10,105.06,"Burari Crossing, Delhi - IMD",1,5,summer,night,0.10514673499619649
