station_id,state,city,station_name,timestamp,datetime,at_c,rh_percent,ws_m_s,wd_deg,rf_mm,tot_rf_mm,sr_w_mt2,bp_mmhg,vws_m_s,pollutant,value,station,hour
site_108,Delhi,Delhi,"Aya Nagar, Delhi - IMD",2025-09-04 00:00:00+00:00,2025-09-04 00:00:00+00:00,,,,,,0.0,,,,no2,19.05,"Aya Nagar, Delhi - IMD",0
site_108,Delhi,Delhi,"Aya Nagar, Delhi - IMD",2025-09-04 00:00:00+00:00,2025-09-04 00:00:00+00:00,,,,,,0.0,,,,ozone,10.06,"Aya Nagar, Delhi - IMD",0
site_108,Delhi,Delhi,"Aya Nagar, Delhi - IMD",2025-09-04 00:00:00+00:00,2025-09-04 00:00:00+00:00,,,,,,0.0,,,,pm10,23.08,"Aya Nagar, Delhi - IMD",0
site_108,Delhi,Delhi,"Aya Nagar, Delhi - IMD",2025-09-04 00:00:00+00:00,2025-09-04 00:00:00+00:00,,,,,,0.0,,,,pm25,8.25,"Aya Nagar, Delhi - IMD",0
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2025-09-04 00:00:00+00:00,2025-09-04 00:00:00+00:00,27.7,88.0,0.7,248.0,0.0,0.0,10.0,981.0,,pm25,44.0,"Ashok Vihar, Delhi - DPCC",0
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2025-09-04 00:00:00+00:00,2025-09-04 00:00:00+00:00,27.7,88.0,0.7,248.0,0.0,0.0,10.0,981.0,,pm10,51.0,"Ashok Vihar, Delhi - DPCC",0
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2025-09-04 00:00:00+00:00,2025-09-04 00:00:00+00:00,27.7,88.0,0.7,248.0,0.0,0.0,10.0,981.0,,ozone,5.1,"Ashok Vihar, Delhi - DPCC",0
site_1560,Delhi,Delhi,"Bawana, Delhi - DPCC",2025-09-04 00:00:00+00:00,2025-09-04 00:00:00+00:00,28.6,92.0,0.3,88.0,0.0,0.0,5.0,994.0,,no2,11.5,"Bawana, Delhi - DPCC",0
site_108,Delhi,Delhi,"Aya Nagar, Delhi - IMD",2025-09-04 00:00:00+00:00,2025-09-04 00:00:00+00:00,,,,,,0.0,,,,no,3.67,"Aya Nagar, Delhi - IMD",0
site_1560,Delhi,Delhi,"Bawana, Delhi - DPCC",2025-09-04 00:00:00+00:00,2025-09-04 00:00:00+00:00,28.6,92.0,0.3,88.0,0.0,0.0,5.0,994.0,,ozone,11.6,"Bawana, Delhi - DPCC",0
site_1560,Delhi,Delhi,"Bawana, Delhi - DPCC",2025-09-04 00:00:00+00:00,2025-09-04 00:00:00+00:00,28.6,92.0,0.3,88.0,0.0,0.0,5.0,994.0,,pm10,50.0,"Bawana, Delhi - DPCC",0
site_1560,Delhi,Delhi,"Bawana, Delhi - DPCC",2025-09-04 00:00:00+00:00,2025-09-04 00:00:00+00:00,28.6,92.0,0.3,88.0,0.0,0.0,5.0,994.0,,pm25,30.0,"Bawana, Delhi - DPCC",0
site_1560,Delhi,Delhi,"Bawana, Delhi - DPCC",2025-09-04 00:00:00+00:00,2025-09-04 00:00:00+00:00,28.6,92.0,0.3,88.0,0.0,0.0,5.0,994.0,,so2,0.3,"Bawana, Delhi - DPCC",0
site_1560,Delhi,Delhi,"Bawana, Delhi - DPCC",2025-09-04 00:00:00+00:00,2025-09-04 00:00:00+00:00,28.6,92.0,0.3,88.0,0.0,0.0,5.0,994.0,,toluene,40.9,"Bawana, Delhi - DPCC",0
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2025-09-04 00:00:00+00:00,2025-09-04 00:00:00+00:00,27.7,88.0,0.7,248.0,0.0,0.0,10.0,981.0,,no,8.6,"Ashok Vihar, Delhi - DPCC",0
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2025-09-04 00:00:00+00:00,2025-09-04 00:00:00+00:00,27.7,88.0,0.7,248.0,0.0,0.0,10.0,981.0,,nh3,18.4,"Ashok Vihar, Delhi - DPCC",0
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2025-09-04 00:00:00+00:00,2025-09-04 00:00:00+00:00,27.7,88.0,0.7,248.0,0.0,0.0,10.0,981.0,,co,0.41,"Ashok Vihar, Delhi - DPCC",0
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2025-09-04 00:00:00+00:00,2025-09-04 00:00:00+00:00,27.7,88.0,0.7,248.0,0.0,0.0,10.0,981.0,,benzene,0.2,"Ashok Vihar, Delhi - DPCC",0
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2025-09-04 00:00:00+00:00,2025-09-04 00:00:00+00:00,27.7,88.0,0.7,248.0,0.0,0.0,10.0,981.0,,no2,31.8,"Ashok Vihar, Delhi - DPCC",0
site_108,Delhi,Delhi,"Aya Nagar, Delhi - IMD",2025-09-04 00:00:00+00:00,2025-09-04 00:00:00+00:00,,,,,,0.0,,,,co,0.82,"Aya Nagar, Delhi - IMD",0
