station_id,state,city,station_name,timestamp,datetime,at_c,rh_percent,ws_m_s,wd_deg,rf_mm,tot_rf_mm,sr_w_mt2,bp_mmhg,vws_m_s,pollutant,value,station,hour
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2024-12-03 00:00:00+00:00,2024-12-03 00:00:00+00:00,21.5,85.0,1.4,55.0,0.0,0.0,8.0,981.0,,co,3.41,"Ashok Vihar, Delhi - DPCC",0
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2024-12-03 00:00:00+00:00,2024-12-03 00:00:00+00:00,21.5,85.0,1.4,55.0,0.0,0.0,8.0,981.0,,benzene,1.5,"Ashok Vihar, Delhi - DPCC",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2024-12-03 00:00:00+00:00,2024-12-03 00:00:00+00:00,21.5,77.0,,236.0,0.0,0.0,4.0,994.0,,benzene,3.1,"Alipur, Delhi - DPCC",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2024-12-03 00:00:00+00:00,2024-12-03 00:00:00+00:00,21.5,77.0,,236.0,0.0,0.0,4.0,994.0,,co,1.91,"Alipur, Delhi - DPCC",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2024-12-03 00:00:00+00:00,2024-12-03 00:00:00+00:00,21.5,77.0,,236.0,0.0,0.0,4.0,994.0,,eth_benzene,7.2,"Alipur, Delhi - DPCC",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2024-12-03 00:00:00+00:00,2024-12-03 00:00:00+00:00,21.5,77.0,,236.0,0.0,0.0,4.0,994.0,,mp_xylene,4.5,"Alipur, Delhi - DPCC",0
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2024-12-03 00:00:00+00:00,2024-12-03 00:00:00+00:00,,,,,,0.0,,,,pm10,284.86,"Burari Crossing, Delhi - IMD",0
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2024-12-03 00:00:00+00:00,2024-12-03 00:00:00+00:00,,,,,,0.0,,,,ozone,8.81,"Burari Crossing, Delhi - IMD",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2024-12-03 00:00:00+00:00,2024-12-03 00:00:00+00:00,21.5,77.0,,236.0,0.0,0.0,4.0,994.0,,nh3,32.9,"Alipur, Delhi - DPCC",0
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2024-12-03 00:00:00+00:00,2024-12-03 00:00:00+00:00,,,,,,0.0,,,,no,17.62,"Burari Crossing, Delhi - IMD",0
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2024-12-03 00:00:00+00:00,2024-12-03 00:00:00+00:00,,,,,,0.0,,,,co,1.36,"Burari Crossing, Delhi - IMD",0
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2024-12-03 00:00:00+00:00,2024-12-03 00:00:00+00:00,,,,,,0.0,,,,pm25,124.56,"Burari Crossing, Delhi - IMD",0
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2024-12-03 00:00:00+00:00,2024-12-03 00:00:00+00:00,21.5,85.0,1.4,55.0,0.0,0.0,8.0,981.0,,toluene,13.9,"Ashok Vihar, Delhi - DPCC",0
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2024-12-03 00:00:00+00:00,2024-12-03 00:00:00+00:00,21.5,85.0,1.4,55.0,0.0,0.0,8.0,981.0,,so2,14.0,"Ashok Vihar, Delhi - DPCC",0
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2024-12-03 00:00:00+00:00,2024-12-03 00:00:00+00:00,21.5,85.0,1.4,55.0,0.0,0.0,8.0,981.0,,pm25,201.0,"Ashok Vihar, Delhi - DPCC",0
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2024-12-03 00:00:00+00:00,2024-12-03 00:00:00+00:00,21.5,85.0,1.4,55.0,0.0,0.0,8.0,981.0,,pm10,300.0,"Ashok Vihar, Delhi - DPCC",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2024-12-03 00:00:00+00:00,2024-12-03 00:00:00+00:00,21.5,77.0,,236.0,0.0,0.0,4.0,994.0,,toluene,33.4,"Alipur, Delhi - DPCC",0
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2024-12-03 00:00:00+00:00,2024-12-03 00:00:00+00:00,21.5,85.0,1.4,55.0,0.0,0.0,8.0,981.0,,no2,83.9,"Ashok Vihar, Delhi - DPCC",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2024-12-03 00:00:00+00:00,2024-12-03 00:00:00+00:00,21.5,77.0,,236.0,0.0,0.0,4.0,994.0,,so2,8.6,"Alipur, Delhi - DPCC",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2024-12-03 00:00:00+00:00,2024-12-03 00:00:00+00:00,21.5,77.0,,236.0,0.0,0.0,4.0,994.0,,pm25,172.0,"Alipur, Delhi - DPCC",0
