station_id,state,city,station_name,timestamp,datetime,at_c,rh_percent,ws_m_s,wd_deg,rf_mm,tot_rf_mm,sr_w_mt2,bp_mmhg,vws_m_s,pollutant,value,station,hour
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2024-12-27 00:00:00+00:00,2024-12-27 00:00:00+00:00,14.8,74.0,1.1,55.0,0.0,0.0,8.0,982.0,,pm25,261.0,"Ashok Vihar, Delhi - DPCC",0
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2024-12-27 00:00:00+00:00,2024-12-27 00:00:00+00:00,14.8,74.0,1.1,55.0,0.0,0.0,8.0,982.0,,so2,4.3,"Ashok Vihar, Delhi - DPCC",0
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2024-12-27 00:00:00+00:00,2024-12-27 00:00:00+00:00,14.8,74.0,1.1,55.0,0.0,0.0,8.0,982.0,,toluene,4.1,"Ashok Vihar, Delhi - DPCC",0
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2024-12-27 00:00:00+00:00,2024-12-27 00:00:00+00:00,14.8,74.0,1.1,55.0,0.0,0.0,8.0,982.0,,ozone,3.1,"Ashok Vihar, Delhi - DPCC",0
site_108,Delhi,Delhi,"Aya Nagar, Delhi - IMD",2024-12-27 00:00:00+00:00,2024-12-27 00:00:00+00:00,,,,,,0.0,,,,co,2.21,"Aya Nagar, Delhi - IMD",0
site_108,Delhi,Delhi,"Aya Nagar, Delhi - IMD",2024-12-27 00:00:00+00:00,2024-12-27 00:00:00+00:00,,,,,,0.0,,,,no,70.19,"Aya Nagar, Delhi - IMD",0
site_108,Delhi,Delhi,"Aya Nagar, Delhi - IMD",2024-12-27 00:00:00+00:00,2024-12-27 00:00:00+00:00,,,,,,0.0,,,,no2,31.25,"Aya Nagar, Delhi - IMD",0
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2024-12-27 00:00:00+00:00,2024-12-27 00:00:00+00:00,14.8,74.0,1.1,55.0,0.0,0.0,8.0,982.0,,pm10,406.0,"Ashok Vihar, Delhi - DPCC",0
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2024-12-27 00:00:00+00:00,2024-12-27 00:00:00+00:00,14.8,74.0,1.1,55.0,0.0,0.0,8.0,982.0,,no2,80.1,"Ashok Vihar, Delhi - DPCC",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2024-12-27 00:00:00+00:00,2024-12-27 00:00:00+00:00,12.8,89.0,,338.0,0.0,0.0,4.0,997.0,,pm10,334.0,"Alipur, Delhi - DPCC",0
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2024-12-27 00:00:00+00:00,2024-12-27 00:00:00+00:00,14.8,74.0,1.1,55.0,0.0,0.0,8.0,982.0,,nh3,55.9,"Ashok Vihar, Delhi - DPCC",0
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2024-12-27 00:00:00+00:00,2024-12-27 00:00:00+00:00,14.8,74.0,1.1,55.0,0.0,0.0,8.0,982.0,,benzene,1.0,"Ashok Vihar, Delhi - DPCC",0
site_108,Delhi,Delhi,"Aya Nagar, Delhi - IMD",2024-12-27 00:00:00+00:00,2024-12-27 00:00:00+00:00,,,,,,0.0,,,,ozone,39.86,"Aya Nagar, Delhi - IMD",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2024-12-27 00:00:00+00:00,2024-12-27 00:00:00+00:00,12.8,89.0,,338.0,0.0,0.0,4.0,997.0,,toluene,9.2,"Alipur, Delhi - DPCC",0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-12-27 00:00:00+00:00,2024-12-27 00:00:00+00:00,14.7,66.0,1.1,251.0,,0.0,5.0,741.0,,benzene,5.1,"Anand Vihar, Delhi - DPCC",0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-12-27 00:00:00+00:00,2024-12-27 00:00:00+00:00,14.7,66.0,1.1,251.0,,0.0,5.0,741.0,,co,1.7,"Anand Vihar, Delhi - DPCC",0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-12-27 00:00:00+00:00,2024-12-27 00:00:00+00:00,14.7,66.0,1.1,251.0,,0.0,5.0,741.0,,nh3,93.5,"Anand Vihar, Delhi - DPCC",0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-12-27 00:00:00+00:00,2024-12-27 00:00:00+00:00,14.7,66.0,1.1,251.0,,0.0,5.0,741.0,,no,38.4,"Anand Vihar, Delhi - DPCC",0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-12-27 00:00:00+00:00,2024-12-27 00:00:00+00:00,14.7,66.0,1.1,251.0,,0.0,5.0,741.0,,no2,118.5,"Anand Vihar, Delhi - DPCC",0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-12-27 00:00:00+00:00,2024-12-27 00:00:00+00:00,14.7,66.0,1.1,251.0,,0.0,5.0,741.0,,ozone,7.6,"Anand Vihar, Delhi - DPCC",0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-12-27 00:00:00+00:00,2024-12-27 00:00:00+00:00,14.7,66.0,1.1,251.0,,0.0,5.0,741.0,,pm10,379.0,"Anand Vihar, Delhi - DPCC",0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-12-27 00:00:00+00:00,2024-12-27 00:00:00+00:00,14.7,66.0,1.1,251.0,,0.0,5.0,741.0,,pm25,282.0,"Anand Vihar, Delhi - DPCC",0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-12-27 00:00:00+00:00,2024-12-27 00:00:00+00:00,14.7,66.0,1.1,251.0,,0.0,5.0,741.0,,toluene,67.7,"Anand Vihar, Delhi - DPCC",0
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2024-12-27 00:00:00+00:00,2024-12-27 00:00:00+00:00,14.8,74.0,1.1,55.0,0.0,0.0,8.0,982.0,,no,17.9,"Ashok Vihar, Delhi - DPCC",0
site_108,Delhi,Delhi,"Aya Nagar, Delhi - IMD",2024-12-27 00:00:00+00:00,2024-12-27 00:00:00+00:00,,,,,,0.0,,,,pm10,274.04,"Aya Nagar, Delhi - IMD",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2024-12-27 00:00:00+00:00,2024-12-27 00:00:00+00:00,12.8,89.0,,338.0,0.0,0.0,4.0,997.0,,so2,9.7,"Alipur, Delhi - DPCC",0
site_108,Delhi,Delhi,"Aya Nagar, Delhi - IMD",2024-12-27 00:00:00+00:00,2024-12-27 00:00:00+00:00,,,,,,0.0,,,,xylene,21.49,"Aya Nagar, Delhi - IMD",0
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2024-12-27 00:00:00+00:00,2024-12-27 00:00:00+00:00,,,,,,0.0,,,,co,0.55,"Burari Crossing, Delhi - IMD",0
site_1560,Delhi,Delhi,"Bawana, Delhi - DPCC",2024-12-27 00:00:00+00:00,2024-12-27 00:00:00+00:00,15.2,73.0,0.4,284.0,0.0,0.0,6.0,999.0,,toluene,96.0,"Bawana, Delhi - DPCC",0
site_1560,Delhi,Delhi,"Bawana, Delhi - DPCC",2024-12-27 00:00:00+00:00,2024-12-27 00:00:00+00:00,15.2,73.0,0.4,284.0,0.0,0.0,6.0,999.0,,pm25,353.0,"Bawana, Delhi - DPCC",0
site_1560,Delhi,Delhi,"Bawana, Delhi - DPCC",2024-12-27 00:00:00+00:00,2024-12-27 00:00:00+00:00,15.2,73.0,0.4,284.0,0.0,0.0,6.0,999.0,,pm10,510.0,"Bawana, Delhi - DPCC",0
site_1560,Delhi,Delhi,"Bawana, Delhi - DPCC",2024-12-27 00:00:00+00:00,2024-12-27 00:00:00+00:00,15.2,73.0,0.4,284.0,0.0,0.0,6.0,999.0,,ozone,3.7,"Bawana, Delhi - DPCC",0
site_1560,Delhi,Delhi,"Bawana, Delhi - DPCC",2024-12-27 00:00:00+00:00,2024-12-27 00:00:00+00:00,15.2,73.0,0.4,284.0,0.0,0.0,6.0,999.0,,no2,64.9,"Bawana, Delhi - DPCC",0
site_1560,Delhi,Delhi,"Bawana, Delhi - DPCC",2024-12-27 00:00:00+00:00,2024-12-27 00:00:00+00:00,15.2,73.0,0.4,284.0,0.0,0.0,6.0,999.0,,no,35.1,"Bawana, Delhi - DPCC",0
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2024-12-27 00:00:00+00:00,2024-12-27 00:00:00+00:00,,,,,,0.0,,,,no,25.21,"Burari Crossing, Delhi - IMD",0
site_1560,Delhi,Delhi,"Bawana, Delhi - DPCC",2024-12-27 00:00:00+00:00,2024-12-27 00:00:00+00:00,15.2,73.0,0.4,284.0,0.0,0.0,6.0,999.0,,nh3,59.3,"Bawana, Delhi - DPCC",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2024-12-27 00:00:00+00:00,2024-12-27 00:00:00+00:00,12.8,89.0,,338.0,0.0,0.0,4.0,997.0,,benzene,1.9,"Alipur, Delhi - DPCC",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2024-12-27 00:00:00+00:00,2024-12-27 00:00:00+00:00,12.8,89.0,,338.0,0.0,0.0,4.0,997.0,,co,1.37,"Alipur, Delhi - DPCC",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2024-12-27 00:00:00+00:00,2024-12-27 00:00:00+00:00,12.8,89.0,,338.0,0.0,0.0,4.0,997.0,,eth_benzene,3.7,"Alipur, Delhi - DPCC",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2024-12-27 00:00:00+00:00,2024-12-27 00:00:00+00:00,12.8,89.0,,338.0,0.0,0.0,4.0,997.0,,mp_xylene,1.9,"Alipur, Delhi - DPCC",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2024-12-27 00:00:00+00:00,2024-12-27 00:00:00+00:00,12.8,89.0,,338.0,0.0,0.0,4.0,997.0,,nh3,29.6,"Alipur, Delhi - DPCC",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2024-12-27 00:00:00+00:00,2024-12-27 00:00:00+00:00,12.8,89.0,,338.0,0.0,0.0,4.0,997.0,,no,5.9,"Alipur, Delhi - DPCC",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2024-12-27 00:00:00+00:00,2024-12-27 00:00:00+00:00,12.8,89.0,,338.0,0.0,0.0,4.0,997.0,,no2,57.0,"Alipur, Delhi - DPCC",0
site_1560,Delhi,Delhi,"Bawana, Delhi - DPCC",2024-12-27 00:00:00+00:00,2024-12-27 00:00:00+00:00,15.2,73.0,0.4,284.0,0.0,0.0,6.0,999.0,,benzene,4.5,"Bawana, Delhi - DPCC",0
site_108,Delhi,Delhi,"Aya Nagar, Delhi - IMD",2024-12-27 00:00:00+00:00,2024-12-27 00:00:00+00:00,,,,,,0.0,,,,pm25,225.31,"Aya Nagar, Delhi - IMD",0
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2024-12-27 00:00:00+00:00,2024-12-27 00:00:00+00:00,,,,,,0.0,,,,no2,14.6,"Burari Crossing, Delhi - IMD",0
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2024-12-27 00:00:00+00:00,2024-12-27 00:00:00+00:00,,,,,,0.0,,,,pm10,292.34,"Burari Crossing, Delhi - IMD",0
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2024-12-27 00:00:00+00:00,2024-12-27 00:00:00+00:00,,,,,,0.0,,,,pm25,207.46,"Burari Crossing, Delhi - IMD",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2024-12-27 00:00:00+00:00,2024-12-27 00:00:00+00:00,12.8,89.0,,338.0,0.0,0.0,4.0,997.0,,pm25,254.0,"Alipur, Delhi - DPCC",0
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2024-12-27 00:00:00+00:00,2024-12-27 00:00:00+00:00,,,,,,0.0,,,,ozone,10.23,"Burari Crossing, Delhi - IMD",0
site_108,Delhi,Delhi,"Aya Nagar, Delhi - IMD",2024-12-27 00:15:00+00:00,2024-12-27 00:15:00+00:00,,,,,,0.0,,,,co,2.31,"Aya Nagar, Delhi - IMD",0
site_108,Delhi,Delhi,"Aya Nagar, Delhi - IMD",2024-12-27 00:15:00+00:00,2024-12-27 00:15:00+00:00,,,,,,0.0,,,,no,93.24,"Aya Nagar, Delhi - IMD",0
site_108,Delhi,Delhi,"Aya Nagar, Delhi - IMD",2024-12-27 00:15:00+00:00,2024-12-27 00:15:00+00:00,,,,,,0.0,,,,no2,26.17,"Aya Nagar, Delhi - IMD",0
site_108,Delhi,Delhi,"Aya Nagar, Delhi - IMD",2024-12-27 00:15:00+00:00,2024-12-27 00:15:00+00:00,,,,,,0.0,,,,ozone,66.46,"Aya Nagar, Delhi - IMD",0
site_108,Delhi,Delhi,"Aya Nagar, Delhi - IMD",2024-12-27 00:15:00+00:00,2024-12-27 00:15:00+00:00,,,,,,0.0,,,,pm10,278.03,"Aya Nagar, Delhi - IMD",0
site_108,Delhi,Delhi,"Aya Nagar, Delhi - IMD",2024-12-27 00:15:00+00:00,2024-12-27 00:15:00+00:00,,,,,,0.0,,,,pm25,247.04,"Aya Nagar, Delhi - IMD",0
site_108,Delhi,Delhi,"Aya Nagar, Delhi - IMD",2024-12-27 00:15:00+00:00,2024-12-27 00:15:00+00:00,,,,,,0.0,,,,xylene,21.47,"Aya Nagar, Delhi - IMD",0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-12-27 00:15:00+00:00,2024-12-27 00:15:00+00:00,14.6,67.0,0.5,251.0,,0.0,5.0,741.0,,toluene,81.6,"Anand Vihar, Delhi - DPCC",0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-12-27 00:15:00+00:00,2024-12-27 00:15:00+00:00,14.6,67.0,0.5,251.0,,0.0,5.0,741.0,,so2,4.6,"Anand Vihar, Delhi - DPCC",0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-12-27 00:15:00+00:00,2024-12-27 00:15:00+00:00,14.6,67.0,0.5,251.0,,0.0,5.0,741.0,,pm25,282.0,"Anand Vihar, Delhi - DPCC",0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-12-27 00:15:00+00:00,2024-12-27 00:15:00+00:00,14.6,67.0,0.5,251.0,,0.0,5.0,741.0,,pm10,379.0,"Anand Vihar, Delhi - DPCC",0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-12-27 00:15:00+00:00,2024-12-27 00:15:00+00:00,14.6,67.0,0.5,251.0,,0.0,5.0,741.0,,no2,119.5,"Anand Vihar, Delhi - DPCC",0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-12-27 00:15:00+00:00,2024-12-27 00:15:00+00:00,14.6,67.0,0.5,251.0,,0.0,5.0,741.0,,no,38.9,"Anand Vihar, Delhi - DPCC",0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-12-27 00:15:00+00:00,2024-12-27 00:15:00+00:00,14.6,67.0,0.5,251.0,,0.0,5.0,741.0,,nh3,87.1,"Anand Vihar, Delhi - DPCC",0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-12-27 00:15:00+00:00,2024-12-27 00:15:00+00:00,14.6,67.0,0.5,251.0,,0.0,5.0,741.0,,co,1.54,"Anand Vihar, Delhi - DPCC",0
