station_id,state,city,station_name,timestamp,datetime,at_c,rh_percent,ws_m_s,wd_deg,rf_mm,tot_rf_mm,sr_w_mt2,bp_mmhg,vws_m_s,pollutant,value,station,hour
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2025-07-22 00:00:00+00:00,2025-07-22 00:00:00+00:00,28.2,92.0,0.3,250.0,0.0,0.0,10.0,981.0,,pm25,88.0,"Ashok Vihar, Delhi - DPCC",0
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2025-07-22 00:00:00+00:00,2025-07-22 00:00:00+00:00,28.2,92.0,0.3,250.0,0.0,0.0,10.0,981.0,,pm10,123.0,"Ashok Vihar, Delhi - DPCC",0
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2025-07-22 00:00:00+00:00,2025-07-22 00:00:00+00:00,28.2,92.0,0.3,250.0,0.0,0.0,10.0,981.0,,ozone,8.3,"Ashok Vihar, Delhi - DPCC",0
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2025-07-22 00:00:00+00:00,2025-07-22 00:00:00+00:00,28.2,92.0,0.3,250.0,0.0,0.0,10.0,981.0,,no2,43.7,"Ashok Vihar, Delhi - DPCC",0
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2025-07-22 00:00:00+00:00,2025-07-22 00:00:00+00:00,28.2,92.0,0.3,250.0,0.0,0.0,10.0,981.0,,no,37.6,"Ashok Vihar, Delhi - DPCC",0
site_108,Delhi,Delhi,"Aya Nagar, Delhi - IMD",2025-07-22 00:00:00+00:00,2025-07-22 00:00:00+00:00,,,,,,0.0,,,,pm25,28.84,"Aya Nagar, Delhi - IMD",0
site_108,Delhi,Delhi,"Aya Nagar, Delhi - IMD",2025-07-22 00:00:00+00:00,2025-07-22 00:00:00+00:00,,,,,,0.0,,,,pm10,127.23,"Aya Nagar, Delhi - IMD",0
site_108,Delhi,Delhi,"Aya Nagar, Delhi - IMD",2025-07-22 00:00:00+00:00,2025-07-22 00:00:00+00:00,,,,,,0.0,,,,ozone,20.26,"Aya Nagar, Delhi - IMD",0
site_108,Delhi,Delhi,"Aya Nagar, Delhi - IMD",2025-07-22 00:00:00+00:00,2025-07-22 00:00:00+00:00,,,,,,0.0,,,,no,16.61,"Aya Nagar, Delhi - IMD",0
site_108,Delhi,Delhi,"Aya Nagar, Delhi - IMD",2025-07-22 00:00:00+00:00,2025-07-22 00:00:00+00:00,,,,,,0.0,,,,co,1.06,"Aya Nagar, Delhi - IMD",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2025-07-22 00:00:00+00:00,2025-07-22 00:00:00+00:00,28.7,90.0,,25.0,0.0,0.0,5.0,979.0,,co,0.65,"Alipur, Delhi - DPCC",0
