station_id,state,city,station_name,timestamp,datetime,at_c,rh_percent,ws_m_s,wd_deg,rf_mm,tot_rf_mm,sr_w_mt2,bp_mmhg,vws_m_s,pollutant,value,station,hour
site_1560,Delhi,Delhi,"Bawana, Delhi - DPCC",2025-08-06 00:00:00+00:00,2025-08-06 00:00:00+00:00,30.4,80.0,2.3,202.0,0.0,0.0,5.0,992.0,,benzene,0.0,"Bawana, Delhi - DPCC",0
site_1560,Delhi,Delhi,"Bawana, Delhi - DPCC",2025-08-06 00:00:00+00:00,2025-08-06 00:00:00+00:00,30.4,80.0,2.3,202.0,0.0,0.0,5.0,992.0,,nh3,18.6,"Bawana, Delhi - DPCC",0
site_1560,Delhi,Delhi,"Bawana, Delhi - DPCC",2025-08-06 00:00:00+00:00,2025-08-06 00:00:00+00:00,30.4,80.0,2.3,202.0,0.0,0.0,5.0,992.0,,no,3.9,"Bawana, Delhi - DPCC",0
site_1560,Delhi,Delhi,"Bawana, Delhi - DPCC",2025-08-06 00:00:00+00:00,2025-08-06 00:00:00+00:00,30.4,80.0,2.3,202.0,0.0,0.0,5.0,992.0,,no2,6.2,"Bawana, Delhi - DPCC",0
site_1560,Delhi,Delhi,"Bawana, Delhi - DPCC",2025-08-06 00:00:00+00:00,2025-08-06 00:00:00+00:00,30.4,80.0,2.3,202.0,0.0,0.0,5.0,992.0,,ozone,12.6,"Bawana, Delhi - DPCC",0
site_1560,Delhi,Delhi,"Bawana, Delhi - DPCC",2025-08-06 00:00:00+00:00,2025-08-06 00:00:00+00:00,30.4,80.0,2.3,202.0,0.0,0.0,5.0,992.0,,pm10,55.0,"Bawana, Delhi - DPCC",0
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2025-08-06 00:00:00+00:00,2025-08-06 00:00:00+00:00,29.4,79.0,2.1,133.0,0.0,0.0,10.0,981.0,,benzene,0.1,"Ashok Vihar, Delhi - DPCC",0
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2025-08-06 00:00:00+00:00,2025-08-06 00:00:00+00:00,29.4,79.0,2.1,133.0,0.0,0.0,10.0,981.0,,ozone,17.0,"Ashok Vihar, Delhi - DPCC",0
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2025-08-06 00:00:00+00:00,2025-08-06 00:00:00+00:00,29.4,79.0,2.1,133.0,0.0,0.0,10.0,981.0,,no2,30.3,"Ashok Vihar, Delhi - DPCC",0
site_1560,Delhi,Delhi,"Bawana, Delhi - DPCC",2025-08-06 00:00:00+00:00,2025-08-06 00:00:00+00:00,30.4,80.0,2.3,202.0,0.0,0.0,5.0,992.0,,pm25,33.0,"Bawana, Delhi - DPCC",0
site_108,Delhi,Delhi,"Aya Nagar, Delhi - IMD",2025-08-06 00:00:00+00:00,2025-08-06 00:00:00+00:00,,,,,,0.0,,,,co,1.16,"Aya Nagar, Delhi - IMD",0
site_108,Delhi,Delhi,"Aya Nagar, Delhi - IMD",2025-08-06 00:00:00+00:00,2025-08-06 00:00:00+00:00,,,,,,0.0,,,,no2,28.18,"Aya Nagar, Delhi - IMD",0
site_108,Delhi,Delhi,"Aya Nagar, Delhi - IMD",2025-08-06 00:00:00+00:00,2025-08-06 00:00:00+00:00,,,,,,0.0,,,,ozone,15.99,"Aya Nagar, Delhi - IMD",0
site_108,Delhi,Delhi,"Aya Nagar, Delhi - IMD",2025-08-06 00:00:00+00:00,2025-08-06 00:00:00+00:00,,,,,,0.0,,,,pm10,60.88,"Aya Nagar, Delhi - IMD",0
site_108,Delhi,Delhi,"Aya Nagar, Delhi - IMD",2025-08-06 00:00:00+00:00,2025-08-06 00:00:00+00:00,,,,,,0.0,,,,pm25,26.01,"Aya Nagar, Delhi - IMD",0
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2025-08-06 00:00:00+00:00,2025-08-06 00:00:00+00:00,29.4,79.0,2.1,133.0,0.0,0.0,10.0,981.0,,no,4.5,"Ashok Vihar, Delhi - DPCC",0
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2025-08-06 00:00:00+00:00,2025-08-06 00:00:00+00:00,29.4,79.0,2.1,133.0,0.0,0.0,10.0,981.0,,nh3,31.9,"Ashok Vihar, Delhi - DPCC",0
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2025-08-06 00:00:00+00:00,2025-08-06 00:00:00+00:00,29.4,79.0,2.1,133.0,0.0,0.0,10.0,981.0,,co,0.32,"Ashok Vihar, Delhi - DPCC",0
site_1560,Delhi,Delhi,"Bawana, Delhi - DPCC",2025-08-06 00:00:00+00:00,2025-08-06 00:00:00+00:00,30.4,80.0,2.3,202.0,0.0,0.0,5.0,992.0,,toluene,4.1,"Bawana, Delhi - DPCC",0
