station_id,state,city,station_name,timestamp,datetime,at_c,rh_percent,ws_m_s,wd_deg,rf_mm,tot_rf_mm,sr_w_mt2,bp_mmhg,vws_m_s,pollutant,value,station,hour
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2024-03-06 00:00:00+00:00,2024-03-06 00:00:00+00:00,11.0,59.0,,225.0,0.0,0.0,5.0,975.0,,ozone,44.6,"Alipur, Delhi - DPCC",0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-03-06 00:00:00+00:00,2024-03-06 00:00:00+00:00,15.5,55.0,0.5,127.0,,0.0,1.0,743.0,,pm10,74.0,"Anand Vihar, Delhi - DPCC",0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-03-06 00:00:00+00:00,2024-03-06 00:00:00+00:00,15.5,55.0,0.5,127.0,,0.0,1.0,743.0,,ozone,28.5,"Anand Vihar, Delhi - DPCC",0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-03-06 00:00:00+00:00,2024-03-06 00:00:00+00:00,15.5,55.0,0.5,127.0,,0.0,1.0,743.0,,no2,41.3,"Anand Vihar, Delhi - DPCC",0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-03-06 00:00:00+00:00,2024-03-06 00:00:00+00:00,15.5,55.0,0.5,127.0,,0.0,1.0,743.0,,no,7.8,"Anand Vihar, Delhi - DPCC",0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-03-06 00:00:00+00:00,2024-03-06 00:00:00+00:00,15.5,55.0,0.5,127.0,,0.0,1.0,743.0,,nh3,17.5,"Anand Vihar, Delhi - DPCC",0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-03-06 00:00:00+00:00,2024-03-06 00:00:00+00:00,15.5,55.0,0.5,127.0,,0.0,1.0,743.0,,co,1.27,"Anand Vihar, Delhi - DPCC",0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-03-06 00:00:00+00:00,2024-03-06 00:00:00+00:00,15.5,55.0,0.5,127.0,,0.0,1.0,743.0,,benzene,0.8,"Anand Vihar, Delhi - DPCC",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2024-03-06 00:00:00+00:00,2024-03-06 00:00:00+00:00,11.0,59.0,,225.0,0.0,0.0,5.0,975.0,,co,0.85,"Alipur, Delhi - DPCC",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2024-03-06 00:00:00+00:00,2024-03-06 00:00:00+00:00,11.0,59.0,,225.0,0.0,0.0,5.0,975.0,,eth_benzene,0.9,"Alipur, Delhi - DPCC",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2024-03-06 00:00:00+00:00,2024-03-06 00:00:00+00:00,11.0,59.0,,225.0,0.0,0.0,5.0,975.0,,mp_xylene,0.3,"Alipur, Delhi - DPCC",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2024-03-06 00:00:00+00:00,2024-03-06 00:00:00+00:00,11.0,59.0,,225.0,0.0,0.0,5.0,975.0,,nh3,20.9,"Alipur, Delhi - DPCC",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2024-03-06 00:00:00+00:00,2024-03-06 00:00:00+00:00,11.0,59.0,,225.0,0.0,0.0,5.0,975.0,,no,1.0,"Alipur, Delhi - DPCC",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2024-03-06 00:00:00+00:00,2024-03-06 00:00:00+00:00,11.0,59.0,,225.0,0.0,0.0,5.0,975.0,,pm10,100.0,"Alipur, Delhi - DPCC",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2024-03-06 00:00:00+00:00,2024-03-06 00:00:00+00:00,11.0,59.0,,225.0,0.0,0.0,5.0,975.0,,so2,8.5,"Alipur, Delhi - DPCC",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2024-03-06 00:00:00+00:00,2024-03-06 00:00:00+00:00,11.0,59.0,,225.0,0.0,0.0,5.0,975.0,,toluene,8.4,"Alipur, Delhi - DPCC",0
site_108,Delhi,Delhi,"Aya Nagar, Delhi - IMD",2024-03-06 00:00:00+00:00,2024-03-06 00:00:00+00:00,,,,,,0.0,,,,co,0.22,"Aya Nagar, Delhi - IMD",0
site_108,Delhi,Delhi,"Aya Nagar, Delhi - IMD",2024-03-06 00:00:00+00:00,2024-03-06 00:00:00+00:00,,,,,,0.0,,,,no,20.72,"Aya Nagar, Delhi - IMD",0
site_108,Delhi,Delhi,"Aya Nagar, Delhi - IMD",2024-03-06 00:00:00+00:00,2024-03-06 00:00:00+00:00,,,,,,0.0,,,,no2,18.58,"Aya Nagar, Delhi - IMD",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2024-03-06 00:00:00+00:00,2024-03-06 00:00:00+00:00,11.0,59.0,,225.0,0.0,0.0,5.0,975.0,,pm25,40.0,"Alipur, Delhi - DPCC",0
site_108,Delhi,Delhi,"Aya Nagar, Delhi - IMD",2024-03-06 00:00:00+00:00,2024-03-06 00:00:00+00:00,,,,,,0.0,,,,ozone,14.44,"Aya Nagar, Delhi - IMD",0
site_108,Delhi,Delhi,"Aya Nagar, Delhi - IMD",2024-03-06 00:00:00+00:00,2024-03-06 00:00:00+00:00,,,,,,0.0,,,,xylene,22.88,"Aya Nagar, Delhi - IMD",0
site_108,Delhi,Delhi,"Aya Nagar, Delhi - IMD",2024-03-06 00:00:00+00:00,2024-03-06 00:00:00+00:00,,,,,,0.0,,,,pm25,50.18,"Aya Nagar, Delhi - IMD",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2024-03-06 00:00:00+00:00,2024-03-06 00:00:00+00:00,11.0,59.0,,225.0,0.0,0.0,5.0,975.0,,no2,26.9,"Alipur, Delhi - DPCC",0
site_108,Delhi,Delhi,"Aya Nagar, Delhi - IMD",2024-03-06 00:00:00+00:00,2024-03-06 00:00:00+00:00,,,,,,0.0,,,,pm10,108.57,"Aya Nagar, Delhi - IMD",0
site_1560,Delhi,Delhi,"Bawana, Delhi - DPCC",2024-03-06 00:00:00+00:00,2024-03-06 00:00:00+00:00,15.0,60.0,1.3,128.0,0.0,0.0,6.0,988.0,,benzene,1.3,"Bawana, Delhi - DPCC",0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-03-06 00:00:00+00:00,2024-03-06 00:00:00+00:00,15.5,55.0,0.5,127.0,,0.0,1.0,743.0,,so2,19.5,"Anand Vihar, Delhi - DPCC",0
site_1560,Delhi,Delhi,"Bawana, Delhi - DPCC",2024-03-06 00:00:00+00:00,2024-03-06 00:00:00+00:00,15.0,60.0,1.3,128.0,0.0,0.0,6.0,988.0,,nh3,19.7,"Bawana, Delhi - DPCC",0
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2024-03-06 00:00:00+00:00,2024-03-06 00:00:00+00:00,12.5,56.0,1.3,57.0,0.0,0.0,8.0,984.0,,toluene,3.7,"Ashok Vihar, Delhi - DPCC",0
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2024-03-06 00:00:00+00:00,2024-03-06 00:00:00+00:00,12.5,56.0,1.3,57.0,0.0,0.0,8.0,984.0,,so2,19.2,"Ashok Vihar, Delhi - DPCC",0
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2024-03-06 00:00:00+00:00,2024-03-06 00:00:00+00:00,12.5,56.0,1.3,57.0,0.0,0.0,8.0,984.0,,pm25,36.0,"Ashok Vihar, Delhi - DPCC",0
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2024-03-06 00:00:00+00:00,2024-03-06 00:00:00+00:00,12.5,56.0,1.3,57.0,0.0,0.0,8.0,984.0,,pm10,124.0,"Ashok Vihar, Delhi - DPCC",0
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2024-03-06 00:00:00+00:00,2024-03-06 00:00:00+00:00,12.5,56.0,1.3,57.0,0.0,0.0,8.0,984.0,,ozone,7.4,"Ashok Vihar, Delhi - DPCC",0
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2024-03-06 00:00:00+00:00,2024-03-06 00:00:00+00:00,12.5,56.0,1.3,57.0,0.0,0.0,8.0,984.0,,no2,38.2,"Ashok Vihar, Delhi - DPCC",0
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2024-03-06 00:00:00+00:00,2024-03-06 00:00:00+00:00,,,,,,0.0,,,,pm25,47.49,"Burari Crossing, Delhi - IMD",0
