station_id,state,city,station_name,timestamp,datetime,at_c,rh_percent,ws_m_s,wd_deg,rf_mm,tot_rf_mm,sr_w_mt2,bp_mmhg,vws_m_s,pollutant,value,station,hour
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-12-23 00:00:00+00:00,2025-12-23 00:00:00+00:00,,,,,,0.0,,,,pm25,250.71,"Burari Crossing, Delhi - IMD",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2025-12-23 00:00:00+00:00,2025-12-23 00:00:00+00:00,13.7,91.0,,156.0,0.0,0.0,5.0,993.0,,co,3.23,"Alipur, Delhi - DPCC",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2025-12-23 00:00:00+00:00,2025-12-23 00:00:00+00:00,13.7,91.0,,156.0,0.0,0.0,5.0,993.0,,benzene,0.4,"Alipur, Delhi - DPCC",0
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2025-12-23 00:00:00+00:00,2025-12-23 00:00:00+00:00,12.1,89.0,0.3,285.0,0.0,0.0,10.0,982.0,,so2,19.1,"Ashok Vihar, Delhi - DPCC",0
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-12-23 00:00:00+00:00,2025-12-23 00:00:00+00:00,,,,,,0.0,,,,pm10,556.76,"Burari Crossing, Delhi - IMD",0
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2025-12-23 00:00:00+00:00,2025-12-23 00:00:00+00:00,12.1,89.0,0.3,285.0,0.0,0.0,10.0,982.0,,toluene,21.3,"Ashok Vihar, Delhi - DPCC",0
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-12-23 00:00:00+00:00,2025-12-23 00:00:00+00:00,,,,,,0.0,,,,ozone,12.15,"Burari Crossing, Delhi - IMD",0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2025-12-23 00:00:00+00:00,2025-12-23 00:00:00+00:00,14.7,86.0,0.3,121.0,,0.0,6.0,726.0,,no2,68.6,"Anand Vihar, Delhi - DPCC",0
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-12-23 00:00:00+00:00,2025-12-23 00:00:00+00:00,,,,,,0.0,,,,co,1.28,"Burari Crossing, Delhi - IMD",0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2025-12-23 00:00:00+00:00,2025-12-23 00:00:00+00:00,14.7,86.0,0.3,121.0,,0.0,6.0,726.0,,nh3,57.0,"Anand Vihar, Delhi - DPCC",0
