station_id,state,city,station_name,timestamp,datetime,at_c,rh_percent,ws_m_s,wd_deg,rf_mm,tot_rf_mm,sr_w_mt2,bp_mmhg,vws_m_s,pollutant,value,station,hour
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2024-11-30 00:00:00+00:00,2024-11-30 00:00:00+00:00,,,,,,0.0,,,,no,19.99,"Burari Crossing, Delhi - IMD",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2024-11-30 00:00:00+00:00,2024-11-30 00:00:00+00:00,20.1,79.0,,233.0,0.0,0.0,4.0,995.0,,pm25,278.0,"Alipur, Delhi - DPCC",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2024-11-30 00:00:00+00:00,2024-11-30 00:00:00+00:00,20.1,79.0,,233.0,0.0,0.0,4.0,995.0,,pm10,603.0,"Alipur, Delhi - DPCC",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2024-11-30 00:00:00+00:00,2024-11-30 00:00:00+00:00,20.1,79.0,,233.0,0.0,0.0,4.0,995.0,,ozone,10.1,"Alipur, Delhi - DPCC",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2024-11-30 00:00:00+00:00,2024-11-30 00:00:00+00:00,20.1,79.0,,233.0,0.0,0.0,4.0,995.0,,no2,86.2,"Alipur, Delhi - DPCC",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2024-11-30 00:00:00+00:00,2024-11-30 00:00:00+00:00,20.1,79.0,,233.0,0.0,0.0,4.0,995.0,,no,110.5,"Alipur, Delhi - DPCC",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2024-11-30 00:00:00+00:00,2024-11-30 00:00:00+00:00,20.1,79.0,,233.0,0.0,0.0,4.0,995.0,,nh3,30.2,"Alipur, Delhi - DPCC",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2024-11-30 00:00:00+00:00,2024-11-30 00:00:00+00:00,20.1,79.0,,233.0,0.0,0.0,4.0,995.0,,mp_xylene,4.5,"Alipur, Delhi - DPCC",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2024-11-30 00:00:00+00:00,2024-11-30 00:00:00+00:00,20.1,79.0,,233.0,0.0,0.0,4.0,995.0,,eth_benzene,4.9,"Alipur, Delhi - DPCC",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2024-11-30 00:00:00+00:00,2024-11-30 00:00:00+00:00,20.1,79.0,,233.0,0.0,0.0,4.0,995.0,,co,2.47,"Alipur, Delhi - DPCC",0
