station_id,state,city,station_name,timestamp,datetime,at_c,rh_percent,ws_m_s,wd_deg,rf_mm,tot_rf_mm,sr_w_mt2,bp_mmhg,vws_m_s,pollutant,value,station,hour
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-11-17 00:00:00+00:00,2024-11-17 00:00:00+00:00,25.2,69.0,0.3,1.0,,0.0,5.0,736.0,,toluene,110.6,"Anand Vihar, Delhi - DPCC",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2024-11-17 00:00:00+00:00,2024-11-17 00:00:00+00:00,23.3,82.0,,154.0,0.0,0.0,5.0,990.0,,so2,10.1,"Alipur, Delhi - DPCC",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2024-11-17 00:00:00+00:00,2024-11-17 00:00:00+00:00,23.3,82.0,,154.0,0.0,0.0,5.0,990.0,,pm25,411.0,"Alipur, Delhi - DPCC",0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-11-17 00:00:00+00:00,2024-11-17 00:00:00+00:00,25.2,69.0,0.3,1.0,,0.0,5.0,736.0,,pm25,491.0,"Anand Vihar, Delhi - DPCC",0
site_1560,Delhi,Delhi,"Bawana, Delhi - DPCC",2024-11-17 00:00:00+00:00,2024-11-17 00:00:00+00:00,22.6,80.0,0.2,316.0,0.0,0.0,6.0,999.0,,pm10,654.0,"Bawana, Delhi - DPCC",0
site_1560,Delhi,Delhi,"Bawana, Delhi - DPCC",2024-11-17 00:00:00+00:00,2024-11-17 00:00:00+00:00,22.6,80.0,0.2,316.0,0.0,0.0,6.0,999.0,,pm25,431.0,"Bawana, Delhi - DPCC",0
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2024-11-17 00:00:00+00:00,2024-11-17 00:00:00+00:00,23.5,85.0,1.1,54.0,0.0,0.0,8.0,983.0,,toluene,18.5,"Ashok Vihar, Delhi - DPCC",0
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2024-11-17 00:00:00+00:00,2024-11-17 00:00:00+00:00,23.5,85.0,1.1,54.0,0.0,0.0,8.0,983.0,,so2,26.8,"Ashok Vihar, Delhi - DPCC",0
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2024-11-17 00:00:00+00:00,2024-11-17 00:00:00+00:00,23.5,85.0,1.1,54.0,0.0,0.0,8.0,983.0,,pm25,469.0,"Ashok Vihar, Delhi - DPCC",0
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2024-11-17 00:00:00+00:00,2024-11-17 00:00:00+00:00,23.5,85.0,1.1,54.0,0.0,0.0,8.0,983.0,,pm10,808.0,"Ashok Vihar, Delhi - DPCC",0
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2024-11-17 00:00:00+00:00,2024-11-17 00:00:00+00:00,23.5,85.0,1.1,54.0,0.0,0.0,8.0,983.0,,ozone,5.3,"Ashok Vihar, Delhi - DPCC",0
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2024-11-17 00:00:00+00:00,2024-11-17 00:00:00+00:00,23.5,85.0,1.1,54.0,0.0,0.0,8.0,983.0,,no2,73.9,"Ashok Vihar, Delhi - DPCC",0
site_1560,Delhi,Delhi,"Bawana, Delhi - DPCC",2024-11-17 00:00:00+00:00,2024-11-17 00:00:00+00:00,22.6,80.0,0.2,316.0,0.0,0.0,6.0,999.0,,toluene,103.5,"Bawana, Delhi - DPCC",0
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2024-11-17 00:00:00+00:00,2024-11-17 00:00:00+00:00,23.5,85.0,1.1,54.0,0.0,0.0,8.0,983.0,,no,198.0,"Ashok Vihar, Delhi - DPCC",0
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2024-11-17 00:00:00+00:00,2024-11-17 00:00:00+00:00,23.5,85.0,1.1,54.0,0.0,0.0,8.0,983.0,,co,5.21,"Ashok Vihar, Delhi - DPCC",0
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2024-11-17 00:00:00+00:00,2024-11-17 00:00:00+00:00,23.5,85.0,1.1,54.0,0.0,0.0,8.0,983.0,,benzene,1.5,"Ashok Vihar, Delhi - DPCC",0
site_1560,Delhi,Delhi,"Bawana, Delhi - DPCC",2024-11-17 00:00:00+00:00,2024-11-17 00:00:00+00:00,22.6,80.0,0.2,316.0,0.0,0.0,6.0,999.0,,no,103.9,"Bawana, Delhi - DPCC",0
site_1560,Delhi,Delhi,"Bawana, Delhi - DPCC",2024-11-17 00:00:00+00:00,2024-11-17 00:00:00+00:00,22.6,80.0,0.2,316.0,0.0,0.0,6.0,999.0,,no2,49.4,"Bawana, Delhi - DPCC",0
site_1560,Delhi,Delhi,"Bawana, Delhi - DPCC",2024-11-17 00:00:00+00:00,2024-11-17 00:00:00+00:00,22.6,80.0,0.2,316.0,0.0,0.0,6.0,999.0,,ozone,10.5,"Bawana, Delhi - DPCC",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2024-11-17 00:00:00+00:00,2024-11-17 00:00:00+00:00,23.3,82.0,,154.0,0.0,0.0,5.0,990.0,,pm10,831.0,"Alipur, Delhi - DPCC",0
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2024-11-17 00:00:00+00:00,2024-11-17 00:00:00+00:00,23.5,85.0,1.1,54.0,0.0,0.0,8.0,983.0,,nh3,38.4,"Ashok Vihar, Delhi - DPCC",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2024-11-17 00:00:00+00:00,2024-11-17 00:00:00+00:00,23.3,82.0,,154.0,0.0,0.0,5.0,990.0,,no2,63.7,"Alipur, Delhi - DPCC",0
