station_id,state,city,station_name,timestamp,datetime,at_c,rh_percent,ws_m_s,wd_deg,rf_mm,tot_rf_mm,sr_w_mt2,bp_mmhg,vws_m_s,pollutant,value,station,hour
site_108,Delhi,Delhi,"Aya Nagar, Delhi - IMD",2025-05-02 00:00:00+00:00,2025-05-02 00:00:00+00:00,,,,,,0.0,,,,no,4.09,"Aya Nagar, Delhi - IMD",0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2025-05-02 00:00:00+00:00,2025-05-02 00:00:00+00:00,31.7,53.0,1.9,153.0,,0.0,5.0,745.0,,nh3,36.0,"Anand Vihar, Delhi - DPCC",0
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-05-02 00:00:00+00:00,2025-05-02 00:00:00+00:00,,,,,,0.0,,,,co,0.87,"Burari Crossing, Delhi - IMD",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2025-05-02 00:00:00+00:00,2025-05-02 00:00:00+00:00,30.7,52.0,,55.0,0.0,0.0,5.0,984.0,,toluene,1.7,"Alipur, Delhi - DPCC",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2025-05-02 00:00:00+00:00,2025-05-02 00:00:00+00:00,30.7,52.0,,55.0,0.0,0.0,5.0,984.0,,so2,20.5,"Alipur, Delhi - DPCC",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2025-05-02 00:00:00+00:00,2025-05-02 00:00:00+00:00,30.7,52.0,,55.0,0.0,0.0,5.0,984.0,,pm25,88.0,"Alipur, Delhi - DPCC",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2025-05-02 00:00:00+00:00,2025-05-02 00:00:00+00:00,30.7,52.0,,55.0,0.0,0.0,5.0,984.0,,pm10,212.0,"Alipur, Delhi - DPCC",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2025-05-02 00:00:00+00:00,2025-05-02 00:00:00+00:00,30.7,52.0,,55.0,0.0,0.0,5.0,984.0,,ozone,42.1,"Alipur, Delhi - DPCC",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2025-05-02 00:00:00+00:00,2025-05-02 00:00:00+00:00,30.7,52.0,,55.0,0.0,0.0,5.0,984.0,,no2,20.7,"Alipur, Delhi - DPCC",0
site_108,Delhi,Delhi,"Aya Nagar, Delhi - IMD",2025-05-02 00:00:00+00:00,2025-05-02 00:00:00+00:00,,,,,,0.0,,,,co,1.45,"Aya Nagar, Delhi - IMD",0
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-05-02 00:00:00+00:00,2025-05-02 00:00:00+00:00,,,,,,0.0,,,,no,4.51,"Burari Crossing, Delhi - IMD",0
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-05-02 00:00:00+00:00,2025-05-02 00:00:00+00:00,,,,,,0.0,,,,ozone,34.18,"Burari Crossing, Delhi - IMD",0
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-05-02 00:00:00+00:00,2025-05-02 00:00:00+00:00,,,,,,0.0,,,,pm10,123.43,"Burari Crossing, Delhi - IMD",0
site_108,Delhi,Delhi,"Aya Nagar, Delhi - IMD",2025-05-02 00:00:00+00:00,2025-05-02 00:00:00+00:00,,,,,,0.0,,,,pm25,57.99,"Aya Nagar, Delhi - IMD",0
site_108,Delhi,Delhi,"Aya Nagar, Delhi - IMD",2025-05-02 00:00:00+00:00,2025-05-02 00:00:00+00:00,,,,,,0.0,,,,pm10,219.69,"Aya Nagar, Delhi - IMD",0
site_108,Delhi,Delhi,"Aya Nagar, Delhi - IMD",2025-05-02 00:00:00+00:00,2025-05-02 00:00:00+00:00,,,,,,0.0,,,,ozone,85.54,"Aya Nagar, Delhi - IMD",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2025-05-02 00:00:00+00:00,2025-05-02 00:00:00+00:00,30.7,52.0,,55.0,0.0,0.0,5.0,984.0,,no,1.1,"Alipur, Delhi - DPCC",0
site_108,Delhi,Delhi,"Aya Nagar, Delhi - IMD",2025-05-02 00:00:00+00:00,2025-05-02 00:00:00+00:00,,,,,,0.0,,,,no2,16.08,"Aya Nagar, Delhi - IMD",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2025-05-02 00:00:00+00:00,2025-05-02 00:00:00+00:00,30.7,52.0,,55.0,0.0,0.0,5.0,984.0,,nh3,63.0,"Alipur, Delhi - DPCC",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2025-05-02 00:00:00+00:00,2025-05-02 00:00:00+00:00,30.7,52.0,,55.0,0.0,0.0,5.0,984.0,,mp_xylene,0.3,"Alipur, Delhi - DPCC",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2025-05-02 00:00:00+00:00,2025-05-02 00:00:00+00:00,30.7,52.0,,55.0,0.0,0.0,5.0,984.0,,eth_benzene,0.4,"Alipur, Delhi - DPCC",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2025-05-02 00:00:00+00:00,2025-05-02 00:00:00+00:00,30.7,52.0,,55.0,0.0,0.0,5.0,984.0,,co,1.18,"Alipur, Delhi - DPCC",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2025-05-02 00:00:00+00:00,2025-05-02 00:00:00+00:00,30.7,52.0,,55.0,0.0,0.0,5.0,984.0,,benzene,0.8,"Alipur, Delhi - DPCC",0
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-05-02 00:00:00+00:00,2025-05-02 00:00:00+00:00,,,,,,0.0,,,,no2,59.81,"Burari Crossing, Delhi - IMD",0
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-05-02 00:00:00+00:00,2025-05-02 00:00:00+00:00,,,,,,0.0,,,,pm25,49.5,"Burari Crossing, Delhi - IMD",0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2025-05-02 00:00:00+00:00,2025-05-02 00:00:00+00:00,31.7,53.0,1.9,153.0,,0.0,5.0,745.0,,no,7.0,"Anand Vihar, Delhi - DPCC",0
site_1560,Delhi,Delhi,"Bawana, Delhi - DPCC",2025-05-02 00:00:00+00:00,2025-05-02 00:00:00+00:00,31.6,51.0,0.6,224.0,0.0,0.0,6.0,990.0,,ozone,48.5,"Bawana, Delhi - DPCC",0
