station_id,state,city,station_name,timestamp,datetime,at_c,rh_percent,ws_m_s,wd_deg,rf_mm,tot_rf_mm,sr_w_mt2,bp_mmhg,vws_m_s,pollutant,value,station,hour
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2025-11-29 00:00:00+00:00,2025-11-29 00:00:00+00:00,16.5,68.0,0.3,160.0,,0.0,5.0,725.0,,benzene,18.2,"Anand Vihar, Delhi - DPCC",0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2025-11-29 00:00:00+00:00,2025-11-29 00:00:00+00:00,16.5,68.0,0.3,160.0,,0.0,5.0,725.0,,nh3,63.8,"Anand Vihar, Delhi - DPCC",0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2025-11-29 00:00:00+00:00,2025-11-29 00:00:00+00:00,16.5,68.0,0.3,160.0,,0.0,5.0,725.0,,no,189.4,"Anand Vihar, Delhi - DPCC",0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2025-11-29 00:00:00+00:00,2025-11-29 00:00:00+00:00,16.5,68.0,0.3,160.0,,0.0,5.0,725.0,,no2,157.4,"Anand Vihar, Delhi - DPCC",0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2025-11-29 00:00:00+00:00,2025-11-29 00:00:00+00:00,16.5,68.0,0.3,160.0,,0.0,5.0,725.0,,ozone,17.6,"Anand Vihar, Delhi - DPCC",0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2025-11-29 00:00:00+00:00,2025-11-29 00:00:00+00:00,16.5,68.0,0.3,160.0,,0.0,5.0,725.0,,pm10,538.0,"Anand Vihar, Delhi - DPCC",0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2025-11-29 00:00:00+00:00,2025-11-29 00:00:00+00:00,16.5,68.0,0.3,160.0,,0.0,5.0,725.0,,pm25,317.0,"Anand Vihar, Delhi - DPCC",0
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2025-11-29 00:00:00+00:00,2025-11-29 00:00:00+00:00,16.2,85.0,0.3,263.0,0.0,0.0,10.0,982.0,,ozone,4.9,"Ashok Vihar, Delhi - DPCC",0
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2025-11-29 00:00:00+00:00,2025-11-29 00:00:00+00:00,16.2,85.0,0.3,263.0,0.0,0.0,10.0,982.0,,pm25,241.0,"Ashok Vihar, Delhi - DPCC",0
site_108,Delhi,Delhi,"Aya Nagar, Delhi - IMD",2025-11-29 00:00:00+00:00,2025-11-29 00:00:00+00:00,,,,,,0.0,,,,pm25,139.81,"Aya Nagar, Delhi - IMD",0
site_108,Delhi,Delhi,"Aya Nagar, Delhi - IMD",2025-11-29 00:00:00+00:00,2025-11-29 00:00:00+00:00,,,,,,0.0,,,,pm10,372.07,"Aya Nagar, Delhi - IMD",0
site_108,Delhi,Delhi,"Aya Nagar, Delhi - IMD",2025-11-29 00:00:00+00:00,2025-11-29 00:00:00+00:00,,,,,,0.0,,,,ozone,10.91,"Aya Nagar, Delhi - IMD",0
site_108,Delhi,Delhi,"Aya Nagar, Delhi - IMD",2025-11-29 00:00:00+00:00,2025-11-29 00:00:00+00:00,,,,,,0.0,,,,no2,46.75,"Aya Nagar, Delhi - IMD",0
site_108,Delhi,Delhi,"Aya Nagar, Delhi - IMD",2025-11-29 00:00:00+00:00,2025-11-29 00:00:00+00:00,,,,,,0.0,,,,no,8.98,"Aya Nagar, Delhi - IMD",0
site_108,Delhi,Delhi,"Aya Nagar, Delhi - IMD",2025-11-29 00:00:00+00:00,2025-11-29 00:00:00+00:00,,,,,,0.0,,,,co,1.43,"Aya Nagar, Delhi - IMD",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2025-11-29 00:00:00+00:00,2025-11-29 00:00:00+00:00,15.6,76.0,,338.0,0.0,0.0,4.0,994.0,,toluene,93.5,"Alipur, Delhi - DPCC",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2025-11-29 00:00:00+00:00,2025-11-29 00:00:00+00:00,15.6,76.0,,338.0,0.0,0.0,4.0,994.0,,pm25,235.0,"Alipur, Delhi - DPCC",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2025-11-29 00:00:00+00:00,2025-11-29 00:00:00+00:00,15.6,76.0,,338.0,0.0,0.0,4.0,994.0,,pm10,509.0,"Alipur, Delhi - DPCC",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2025-11-29 00:00:00+00:00,2025-11-29 00:00:00+00:00,15.6,76.0,,338.0,0.0,0.0,4.0,994.0,,ozone,6.1,"Alipur, Delhi - DPCC",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2025-11-29 00:00:00+00:00,2025-11-29 00:00:00+00:00,15.6,76.0,,338.0,0.0,0.0,4.0,994.0,,no2,89.7,"Alipur, Delhi - DPCC",0
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2025-11-29 00:00:00+00:00,2025-11-29 00:00:00+00:00,16.2,85.0,0.3,263.0,0.0,0.0,10.0,982.0,,toluene,11.6,"Ashok Vihar, Delhi - DPCC",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2025-11-29 00:00:00+00:00,2025-11-29 00:00:00+00:00,15.6,76.0,,338.0,0.0,0.0,4.0,994.0,,no,146.0,"Alipur, Delhi - DPCC",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2025-11-29 00:00:00+00:00,2025-11-29 00:00:00+00:00,15.6,76.0,,338.0,0.0,0.0,4.0,994.0,,mp_xylene,5.2,"Alipur, Delhi - DPCC",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2025-11-29 00:00:00+00:00,2025-11-29 00:00:00+00:00,15.6,76.0,,338.0,0.0,0.0,4.0,994.0,,eth_benzene,8.9,"Alipur, Delhi - DPCC",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2025-11-29 00:00:00+00:00,2025-11-29 00:00:00+00:00,15.6,76.0,,338.0,0.0,0.0,4.0,994.0,,co,3.63,"Alipur, Delhi - DPCC",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2025-11-29 00:00:00+00:00,2025-11-29 00:00:00+00:00,15.6,76.0,,338.0,0.0,0.0,4.0,994.0,,benzene,14.5,"Alipur, Delhi - DPCC",0
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2025-11-29 00:00:00+00:00,2025-11-29 00:00:00+00:00,16.2,85.0,0.3,263.0,0.0,0.0,10.0,982.0,,benzene,1.3,"Ashok Vihar, Delhi - DPCC",0
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2025-11-29 00:00:00+00:00,2025-11-29 00:00:00+00:00,16.2,85.0,0.3,263.0,0.0,0.0,10.0,982.0,,co,2.73,"Ashok Vihar, Delhi - DPCC",0
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2025-11-29 00:00:00+00:00,2025-11-29 00:00:00+00:00,16.2,85.0,0.3,263.0,0.0,0.0,10.0,982.0,,nh3,25.8,"Ashok Vihar, Delhi - DPCC",0
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2025-11-29 00:00:00+00:00,2025-11-29 00:00:00+00:00,16.2,85.0,0.3,263.0,0.0,0.0,10.0,982.0,,no,112.6,"Ashok Vihar, Delhi - DPCC",0
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2025-11-29 00:00:00+00:00,2025-11-29 00:00:00+00:00,16.2,85.0,0.3,263.0,0.0,0.0,10.0,982.0,,no2,95.0,"Ashok Vihar, Delhi - DPCC",0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2025-11-29 00:00:00+00:00,2025-11-29 00:00:00+00:00,16.5,68.0,0.3,160.0,,0.0,5.0,725.0,,so2,76.3,"Anand Vihar, Delhi - DPCC",0
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2025-11-29 00:00:00+00:00,2025-11-29 00:00:00+00:00,16.2,85.0,0.3,263.0,0.0,0.0,10.0,982.0,,pm10,384.0,"Ashok Vihar, Delhi - DPCC",0
site_5024,Delhi,Delhi,"Alipur, Delhi - DPCC",2025-11-29 00:00:00+00:00,2025-11-29 00:00:00+00:00,15.6,76.0,,338.0,0.0,0.0,4.0,994.0,,nh3,74.5,"Alipur, Delhi - DPCC",0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2025-11-29 00:00:00+00:00,2025-11-29 00:00:00+00:00,16.5,68.0,0.3,160.0,,0.0,5.0,725.0,,toluene,121.6,"Anand Vihar, Delhi - DPCC",0
site_1420,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2025-11-29 00:00:00+00:00,2025-11-29 00:00:00+00:00,16.2,85.0,0.3,263.0,0.0,0.0,10.0,982.0,,so2,22.2,"Ashok Vihar, Delhi - DPCC",0
site_1560,Delhi,Delhi,"Bawana, Delhi - DPCC",2025-11-29 00:00:00+00:00,2025-11-29 00:00:00+00:00,15.5,84.0,0.3,235.0,0.0,0.0,5.0,997.0,,toluene,29.6,"Bawana, Delhi - DPCC",0
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-11-29 00:00:00+00:00,2025-11-29 00:00:00+00:00,,,,,,0.0,,,,pm10,366.43,"Burari Crossing, Delhi - IMD",0
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-11-29 00:00:00+00:00,2025-11-29 00:00:00+00:00,,,,,,0.0,,,,ozone,10.68,"Burari Crossing, Delhi - IMD",0
site_1560,Delhi,Delhi,"Bawana, Delhi - DPCC",2025-11-29 00:00:00+00:00,2025-11-29 00:00:00+00:00,15.5,84.0,0.3,235.0,0.0,0.0,5.0,997.0,,pm25,210.0,"Bawana, Delhi - DPCC",0
site_1560,Delhi,Delhi,"Bawana, Delhi - DPCC",2025-11-29 00:00:00+00:00,2025-11-29 00:00:00+00:00,15.5,84.0,0.3,235.0,0.0,0.0,5.0,997.0,,pm10,284.0,"Bawana, Delhi - DPCC",0
site_1560,Delhi,Delhi,"Bawana, Delhi - DPCC",2025-11-29 00:00:00+00:00,2025-11-29 00:00:00+00:00,15.5,84.0,0.3,235.0,0.0,0.0,5.0,997.0,,ozone,3.3,"Bawana, Delhi - DPCC",0
site_1560,Delhi,Delhi,"Bawana, Delhi - DPCC",2025-11-29 00:00:00+00:00,2025-11-29 00:00:00+00:00,15.5,84.0,0.3,235.0,0.0,0.0,5.0,997.0,,no2,53.9,"Bawana, Delhi - DPCC",0
site_1560,Delhi,Delhi,"Bawana, Delhi - DPCC",2025-11-29 00:00:00+00:00,2025-11-29 00:00:00+00:00,15.5,84.0,0.3,235.0,0.0,0.0,5.0,997.0,,no,12.8,"Bawana, Delhi - DPCC",0
site_1560,Delhi,Delhi,"Bawana, Delhi - DPCC",2025-11-29 00:00:00+00:00,2025-11-29 00:00:00+00:00,15.5,84.0,0.3,235.0,0.0,0.0,5.0,997.0,,nh3,35.0,"Bawana, Delhi - DPCC",0
site_1560,Delhi,Delhi,"Bawana, Delhi - DPCC",2025-11-29 00:00:00+00:00,2025-11-29 00:00:00+00:00,15.5,84.0,0.3,235.0,0.0,0.0,5.0,997.0,,benzene,5.3,"Bawana, Delhi - DPCC",0
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-11-29 00:00:00+00:00,2025-11-29 00:00:00+00:00,,,,,,0.0,,,,co,3.06,"Burari Crossing, Delhi - IMD",0
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-11-29 00:00:00+00:00,2025-11-29 00:00:00+00:00,,,,,,0.0,,,,pm25,224.17,"Burari Crossing, Delhi - IMD",0
site_108,Delhi,Delhi,"Aya Nagar, Delhi - IMD",2025-11-29 00:15:00+00:00,2025-11-29 00:15:00+00:00,,,,,,0.0,,,,co,1.52,"Aya Nagar, Delhi - IMD",0
site_108,Delhi,Delhi,"Aya Nagar, Delhi - IMD",2025-11-29 00:15:00+00:00,2025-11-29 00:15:00+00:00,,,,,,0.0,,,,no,10.74,"Aya Nagar, Delhi - IMD",0
site_1560,Delhi,Delhi,"Bawana, Delhi - DPCC",2025-11-29 00:15:00+00:00,2025-11-29 00:15:00+00:00,15.4,84.0,0.3,240.0,0.0,0.0,5.0,997.0,,toluene,27.6,"Bawana, Delhi - DPCC",0
site_1560,Delhi,Delhi,"Bawana, Delhi - DPCC",2025-11-29 00:15:00+00:00,2025-11-29 00:15:00+00:00,15.4,84.0,0.3,240.0,0.0,0.0,5.0,997.0,,so2,5.9,"Bawana, Delhi - DPCC",0
