station_id,state,city,station_name,timestamp,at_c,rh_percent,ws_m_s,wd_deg,rf_mm,tot_rf_mm,sr_w_mt2,bp_mmhg,pollutant,value,station,hour,day_of_week,season,time_of_day,value_normalised
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2024-05-30 00:00:00+00:00,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,0.0,125.00755508040508,930.1757989062027,ozone,8.0,"Burari Crossing, Delhi - IMD",0,3,spring,night,0.016072901369918128
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2024-05-30 00:00:00+00:00,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,0.0,125.00755508040508,930.1757989062027,no2,23.33,"Burari Crossing, Delhi - IMD",0,3,spring,night,0.046696970303770596
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2024-05-30 00:00:00+00:00,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,0.0,125.00755508040508,930.1757989062027,no,52.87,"Burari Crossing, Delhi - IMD",0,3,spring,night,0.10576442105684387
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2024-05-30 00:00:00+00:00,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,0.0,125.00755508040508,930.1757989062027,pm10,159.67,"Burari Crossing, Delhi - IMD",0,3,spring,night,0.1598070224606638
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2024-05-30 00:00:00+00:00,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,0.0,125.00755508040508,930.1757989062027,pm25,73.97,"Burari Crossing, Delhi - IMD",0,3,spring,night,0.07410895900760528
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2024-05-30 00:00:00+00:00,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,0.0,125.00755508040508,930.1757989062027,co,12.06,"Burari Crossing, Delhi - IMD",0,3,spring,night,0.24134480688413049
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2024-05-30 00:15:00+00:00,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,0.0,125.00755508040508,930.1757989062027,pm10,155.9,"Burari Crossing, Delhi - IMD",0,3,spring,night,0.15603355086679746
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2024-05-30 00:15:00+00:00,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,0.0,125.00755508040508,930.1757989062027,co,0.43,"Burari Crossing, Delhi - IMD",0,3,spring,night,0.008605163097858715
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2024-05-30 00:15:00+00:00,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,0.0,125.00755508040508,930.1757989062027,no2,22.66,"Burari Crossing, Delhi - IMD",0,3,spring,night,0.04535533350687839
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2024-05-30 00:15:00+00:00,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,0.0,125.00755508040508,930.1757989062027,ozone,15.02,"Burari Crossing, Delhi - IMD",0,3,spring,night,0.030194524350747317
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2024-05-30 00:15:00+00:00,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,0.0,125.00755508040508,930.1757989062027,pm25,85.02,"Burari Crossing, Delhi - IMD",0,3,spring,night,0.08518121424062364
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2024-05-30 00:15:00+00:00,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,0.0,125.00755508040508,930.1757989062027,no,42.32,"Burari Crossing, Delhi - IMD",0,3,spring,night,0.08465555533323996
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2024-05-30 00:30:00+00:00,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,0.0,125.00755508040508,930.1757989062027,pm25,86.86,"Burari Crossing, Delhi - IMD",0,3,spring,night,0.08702492008937965
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2024-05-30 00:30:00+00:00,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,0.0,125.00755508040508,930.1757989062027,pm10,148.0,"Burari Crossing, Delhi - IMD",0,3,spring,night,0.14812627617408017
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2024-05-30 00:30:00+00:00,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,0.0,125.00755508040508,930.1757989062027,no2,21.73,"Burari Crossing, Delhi - IMD",0,3,spring,night,0.04349306153507279
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2024-05-30 00:30:00+00:00,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,0.0,125.00755508040508,930.1757989062027,ozone,22.14,"Burari Crossing, Delhi - IMD",0,3,spring,night,0.04451731005210114
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2024-05-30 00:30:00+00:00,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,0.0,125.00755508040508,930.1757989062027,co,1.57,"Burari Crossing, Delhi - IMD",0,3,spring,night,0.03141885131078647
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2024-05-30 00:30:00+00:00,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,0.0,125.00755508040508,930.1757989062027,no,33.79,"Burari Crossing, Delhi - IMD",0,3,spring,night,0.06758838712259149
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2024-05-30 00:45:00+00:00,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,0.0,125.00755508040508,930.1757989062027,co,1.5,"Burari Crossing, Delhi - IMD",0,3,spring,night,0.03001801080648389
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2024-05-30 00:45:00+00:00,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,0.0,125.00755508040508,930.1757989062027,pm25,81.68,"Burari Crossing, Delhi - IMD",0,3,spring,night,0.08183448731951222
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2024-05-30 00:45:00+00:00,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,0.0,125.00755508040508,930.1757989062027,pm10,132.18,"Burari Crossing, Delhi - IMD",0,3,spring,night,0.13229170837170198
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2024-05-30 00:45:00+00:00,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,0.0,125.00755508040508,930.1757989062027,ozone,18.37,"Burari Crossing, Delhi - IMD",0,3,spring,night,0.0369334754883225
