station_id,state,city,station_name,timestamp,year,month,day,hour,at_c,rh_percent,ws_m_s,wd_deg,rf_mm,sr_w_mt2,bp_mmhg,benzene,co,eth_benzene,mp_xylene,nh3,no,no2,ozone,pm10,pm25,so2,toluene,xylene
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-12-01 00:00:00+00:00,2025,12,1,0,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,125.00755508040508,930.1757989062027,,1.32,,,,,92.93,10.76,328.62,170.06,,,
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-12-01 00:15:00+00:00,2025,12,1,0,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,125.00755508040508,930.1757989062027,,1.44,,,,,91.56,9.47,330.72,170.49,,,
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-12-01 00:30:00+00:00,2025,12,1,0,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,125.00755508040508,930.1757989062027,,0.98,,,,,103.57,8.66,317.14,169.86,,,
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-12-01 00:45:00+00:00,2025,12,1,0,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,125.00755508040508,930.1757989062027,,1.12,,,,,88.38,9.96,288.52,151.09,,,
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-12-01 01:00:00+00:00,2025,12,1,1,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,125.00755508040508,930.1757989062027,,1.43,,,,,74.79,10.68,278.43,141.79,,,
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-12-01 01:15:00+00:00,2025,12,1,1,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,125.00755508040508,930.1757989062027,,1.27,,,,,76.08,9.21,275.94,143.34,,,
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-12-01 01:30:00+00:00,2025,12,1,1,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,125.00755508040508,930.1757989062027,,1.05,,,,,76.23,8.27,275.93,153.56,,,
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-12-01 01:45:00+00:00,2025,12,1,1,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,125.00755508040508,930.1757989062027,,1.25,,,,,60.44,9.39,284.48,149.53,,,
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-12-01 02:00:00+00:00,2025,12,1,2,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,125.00755508040508,930.1757989062027,,1.58,,,,,46.77,10.04,295.92,151.48,,,
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-12-01 02:15:00+00:00,2025,12,1,2,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,125.00755508040508,930.1757989062027,,1.57,,,,,47.02,9.13,309.24,162.9,,,
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-12-01 02:30:00+00:00,2025,12,1,2,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,125.00755508040508,930.1757989062027,,1.5,,,,,43.32,9.0,327.67,170.21,,,
