station_id,state,city,station_name,timestamp,year,month,day,hour,at_c,rh_percent,ws_m_s,wd_deg,rf_mm,sr_w_mt2,bp_mmhg,benzene,co,eth_benzene,mp_xylene,nh3,no,no2,ozone,pm10,pm25,so2,toluene,xylene
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-05-01 00:00:00+00:00,2025,5,1,0,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,125.00755508040508,930.1757989062027,,0.88,,,,4.77,71.91,33.2,129.41,52.99,,,
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-05-01 00:15:00+00:00,2025,5,1,0,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,125.00755508040508,930.1757989062027,,0.87,,,,4.2,57.65,44.55,127.27,52.0,,,
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-05-01 00:30:00+00:00,2025,5,1,0,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,125.00755508040508,930.1757989062027,,0.93,,,,7.89,73.84,28.41,112.82,55.67,,,
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-05-01 00:45:00+00:00,2025,5,1,0,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,125.00755508040508,930.1757989062027,,0.93,,,,6.84,81.92,20.92,107.88,59.47,,,
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-05-01 01:00:00+00:00,2025,5,1,1,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,125.00755508040508,930.1757989062027,,0.85,,,,4.56,46.47,43.92,118.87,62.25,,,
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-05-01 01:15:00+00:00,2025,5,1,1,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,125.00755508040508,930.1757989062027,,0.82,,,,4.38,36.08,46.27,131.19,61.35,,,
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-05-01 01:30:00+00:00,2025,5,1,1,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,125.00755508040508,930.1757989062027,,0.83,,,,4.42,35.84,42.51,147.91,59.15,,,
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-05-01 01:45:00+00:00,2025,5,1,1,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,125.00755508040508,930.1757989062027,,0.84,,,,4.55,36.85,37.54,142.3,56.21,,,
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-05-01 02:00:00+00:00,2025,5,1,2,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,125.00755508040508,930.1757989062027,,0.86,,,,4.76,38.51,32.38,139.99,62.09,,,
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-05-01 02:15:00+00:00,2025,5,1,2,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,125.00755508040508,930.1757989062027,,0.86,,,,4.29,35.18,38.98,136.07,63.73,,,
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-05-01 02:30:00+00:00,2025,5,1,2,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,125.00755508040508,930.1757989062027,,0.84,,,,3.92,31.59,48.79,138.73,65.58,,,
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-05-01 02:45:00+00:00,2025,5,1,2,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,125.00755508040508,930.1757989062027,,0.85,,,,4.1,32.85,44.13,143.19,64.63,,,
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-05-01 03:00:00+00:00,2025,5,1,3,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,125.00755508040508,930.1757989062027,,0.87,,,,3.93,34.53,43.06,147.64,61.42,,,
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-05-01 03:15:00+00:00,2025,5,1,3,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,125.00755508040508,930.1757989062027,,0.88,,,,4.06,34.61,41.08,145.57,59.05,,,
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-05-01 03:30:00+00:00,2025,5,1,3,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,125.00755508040508,930.1757989062027,,0.85,,,,3.95,32.66,43.42,146.13,59.41,,,
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-05-01 03:45:00+00:00,2025,5,1,3,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,125.00755508040508,930.1757989062027,,0.83,,,,3.88,31.87,43.93,148.82,63.91,,,
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-05-01 04:00:00+00:00,2025,5,1,4,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,125.00755508040508,930.1757989062027,,0.83,,,,3.63,31.61,43.42,145.74,72.89,,,
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-05-01 04:15:00+00:00,2025,5,1,4,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,125.00755508040508,930.1757989062027,,0.85,,,,3.94,32.26,40.41,137.96,74.49,,,
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-05-01 04:30:00+00:00,2025,5,1,4,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,125.00755508040508,930.1757989062027,,0.87,,,,4.03,34.67,34.66,134.61,69.9,,,
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-05-01 04:45:00+00:00,2025,5,1,4,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,125.00755508040508,930.1757989062027,,0.86,,,,4.51,36.57,25.55,140.81,67.21,,,
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-05-01 05:00:00+00:00,2025,5,1,5,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,125.00755508040508,930.1757989062027,,0.87,,,,4.49,39.61,27.03,145.58,69.57,,,
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-05-01 05:15:00+00:00,2025,5,1,5,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,125.00755508040508,930.1757989062027,,0.86,,,,4.39,40.78,29.39,151.89,73.51,,,
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-05-01 05:30:00+00:00,2025,5,1,5,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,125.00755508040508,930.1757989062027,,0.85,,,,4.83,41.61,27.02,149.5,74.59,,,
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-05-01 05:45:00+00:00,2025,5,1,5,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,125.00755508040508,930.1757989062027,,0.86,,,,5.23,44.54,22.61,143.95,69.03,,,
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-05-01 06:00:00+00:00,2025,5,1,6,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,125.00755508040508,930.1757989062027,,0.86,,,,5.03,42.84,26.52,142.46,67.5,,,
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-05-01 06:15:00+00:00,2025,5,1,6,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,125.00755508040508,930.1757989062027,,0.88,,,,5.19,41.38,25.25,141.39,71.98,,,
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-05-01 06:30:00+00:00,2025,5,1,6,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,125.00755508040508,930.1757989062027,,0.94,,,,6.37,50.09,23.38,137.55,66.07,,,
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-05-01 06:45:00+00:00,2025,5,1,6,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,125.00755508040508,930.1757989062027,,0.96,,,,5.99,46.59,29.64,133.48,59.41,,,
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-05-01 07:00:00+00:00,2025,5,1,7,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,125.00755508040508,930.1757989062027,,1.19,,,,12.67,59.34,17.18,151.21,62.93,,,
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-05-01 07:15:00+00:00,2025,5,1,7,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,125.00755508040508,930.1757989062027,,1.05,,,,7.76,47.67,25.0,180.99,85.21,,,
