station_id,state,city,station_name,timestamp,year,month,day,hour,at_c,rh_percent,ws_m_s,wd_deg,rf_mm,sr_w_mt2,bp_mmhg,benzene,co,eth_benzene,mp_xylene,nh3,no,no2,ozone,pm10,pm25,so2,toluene,xylene
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2024-08-01 00:00:00+00:00,2024,8,1,0,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,125.00755508040508,930.1757989062027,,0.12,,,,1.43,13.15,28.86,15.51,,,,
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2024-08-01 00:15:00+00:00,2024,8,1,0,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,125.00755508040508,930.1757989062027,,0.1,,,,1.58,13.03,29.47,15.15,,,,
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2024-08-01 00:30:00+00:00,2024,8,1,0,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,125.00755508040508,930.1757989062027,,0.14,,,,1.56,12.98,29.38,4.24,1.98,,,
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2024-08-01 00:45:00+00:00,2024,8,1,0,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,125.00755508040508,930.1757989062027,,0.24,,,,1.47,13.2,29.04,3.09,1.86,,,
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2024-08-01 01:00:00+00:00,2024,8,1,1,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,125.00755508040508,930.1757989062027,,0.23,,,,1.63,12.97,28.62,5.34,1.79,,,
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2024-08-01 01:15:00+00:00,2024,8,1,1,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,125.00755508040508,930.1757989062027,,0.14,,,,1.45,13.39,29.25,4.54,1.69,,,
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2024-08-01 01:30:00+00:00,2024,8,1,1,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,125.00755508040508,930.1757989062027,,0.2,,,,1.58,13.27,30.57,10.67,4.44,,,
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2024-08-01 01:45:00+00:00,2024,8,1,1,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,125.00755508040508,930.1757989062027,,0.27,,,,1.51,13.35,29.8,4.99,5.17,,,
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2024-08-01 02:00:00+00:00,2024,8,1,2,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,125.00755508040508,930.1757989062027,,0.21,,,,1.53,13.1,26.65,9.34,1.61,,,
site_104,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2024-08-01 02:15:00+00:00,2024,8,1,2,25.761742569327406,63.614580798613304,1.286360586471486,150.75862552083802,0.033737695786758885,125.00755508040508,930.1757989062027,,0.19,,,,1.93,12.94,21.9,8.94,3.94,,,
